Dates,Fed,US3Y,US10Y,KRbase,KR3Y,KR10Y,USDKRW,USDKRW12M
12/30/16,0.55,1.375,2,1.25,1.64,2.092,1207.82,1202.95
12/29/16,0.66,1.375,2,1.25,1.64,2.092,1207.82,1202.49
12/28/16,0.66,1.375,2,1.25,1.645,2.087,1208.93,1205.17
12/27/16,0.66,1.375,2,1.25,1.658,2.122,1207.5,1203.72
12/26/16,0.66,1.375,2,1.25,1.665,2.115,1201.38,1196.6
12/23/16,0.66,1.375,2,1.25,1.663,2.115,1202.88,1196.62
12/22/16,0.66,1.375,2,1.25,1.647,2.1,1199.15,1199.3
12/21/16,0.66,1.375,2,1.25,1.682,2.102,1194,1189.65
12/20/16,0.66,1.375,2,1.25,1.725,2.177,1193.43,1187.42
12/19/16,0.66,1.375,2,1.25,1.707,2.177,1187.18,1182.3
12/16/16,0.66,1.375,2,1.25,1.685,2.16,1183.82,1181.65
12/15/16,0.66,1.375,2,1.25,1.695,2.185,1178.23,1179.65
12/14/16,0.41,1.375,2,1.25,1.645,2.12,1169.68,1176.51
12/13/16,0.41,1.375,2,1.25,1.662,2.2,1166.57,1161.63
12/12/16,0.41,1.375,2,1.25,1.716,2.255,1168.27,1162.88
12/09/16,0.41,1,2,1.25,1.735,2.2,1165.95,1166.3
12/08/16,0.41,1,2,1.25,1.709,2.157,1158.8,1159.51
12/07/16,0.41,1,2,1.25,1.731,2.192,1167.43,1154.75
12/06/16,0.41,1,2,1.25,1.737,2.2,1171.43,1167.77
12/05/16,0.41,1,2,1.25,1.72,2.182,1174.45,1164.94
12/02/16,0.41,1,2,1.25,1.76,2.26,1172.5,1164.3
12/01/16,0.41,1,2,1.25,1.725,2.2,1168.38,1164.28
11/30/16,0.31,1,2,1.25,1.722,2.15,1168.73,1173.5
11/29/16,0.41,1,2,1.25,1.71,2.138,1168.65,1163.46
11/28/16,0.41,1,2,1.25,1.748,2.14,1170.43,1166.11
11/25/16,0.41,1,2,1.25,1.822,2.185,1177.43,1171.1
11/24/16,0.41,1,2,1.25,1.83,2.195,1180.3,1175.4
11/23/16,0.41,1,2,1.25,1.758,2.13,1176.35,1179.63
11/22/16,0.41,1,2,1.25,1.75,2.15,1176.2,1165.6
11/21/16,0.41,1,2,1.25,1.735,2.13,1186.63,1174.93
11/18/16,0.41,1,2,1.25,1.742,2.136,1183.18,1176.5
11/17/16,0.41,1,2,1.25,1.68,2.05,1176.05,1175.75
11/16/16,0.41,1,2,1.25,1.745,2.145,1169.3,1167.75
11/15/16,0.41,1,2,1.25,1.64,2.055,1170.5,1164
11/14/16,0.41,1,2,1.25,1.66,2.115,1171.9,1166.85
11/11/16,0.41,1,2,1.25,1.52,1.95,1163.63,1162.8
11/10/16,0.41,1,2,1.25,1.47,1.835,1149.78,1160.95
11/09/16,0.41,1,2,1.25,1.385,1.65,1149.43,1155.38
11/08/16,0.41,1,1.5,1.25,1.422,1.705,1134.8,1126.43
11/07/16,0.41,1,1.5,1.25,1.43,1.719,1143.13,1139.3
11/04/16,0.41,1,1.5,1.25,1.438,1.71,1143.4,1139.85
11/03/16,0.41,1,1.5,1.25,1.432,1.677,1141.63,1142.5
11/02/16,0.41,1,1.5,1.25,1.427,1.69,1149.1,1143.29
11/01/16,0.41,1,1.5,1.25,1.45,1.731,1139.7,1144.28
10/31/16,0.31,1,1.5,1.25,1.43,1.68,1144.03,1141.95
10/28/16,0.41,1,1.5,1.25,1.45,1.722,1144.73,1145.2
10/27/16,0.41,1,1.5,1.25,1.41,1.665,1141.93,1145.7
10/26/16,0.41,1,1.5,1.25,1.427,1.645,1134.02,1137.2
10/25/16,0.41,1,1.5,1.25,1.397,1.632,1133.4,1128.95
10/24/16,0.41,1,1.5,1.25,1.375,1.597,1131.48,1134.65
10/21/16,0.41,1,1.5,1.25,1.385,1.637,1134.95,1134.6
10/20/16,0.41,1,1.5,1.25,1.35,1.612,1127.43,1130.83
10/19/16,0.41,1,1.5,1.25,1.35,1.618,1123.07,1119.35
10/18/16,0.41,1,1.5,1.25,1.346,1.61,1129.38,1124.1
10/17/16,0.41,1,1.5,1.25,1.355,1.635,1138.08,1135.22
10/14/16,0.41,1,1.5,1.25,1.318,1.557,1133.4,1135.34
10/13/16,0.41,1,1.5,1.25,1.315,1.537,1135.15,1128.78
10/12/16,0.41,1,1.5,1.25,1.337,1.585,1123.68,1124.75
10/11/16,0.41,0.875,1.5,1.25,1.365,1.614,1120.43,1123.88
10/10/16,0.4,0.875,1.5,1.25,1.345,1.56,1109.95,1108.14
10/07/16,0.4,0.875,1.5,1.25,1.32,1.53,1115.63,1114.5
10/06/16,0.4,0.875,1.5,1.25,1.32,1.541,1111.78,1114.4
10/05/16,0.4,0.875,1.5,1.25,1.315,1.515,1113.57,1113.63
10/04/16,0.4,0.875,1.5,1.25,1.277,1.46,1107.78,1115.7
10/03/16,0.4,0.875,1.5,1.25,1.25,1.424,1101.25,1102.91
09/30/16,0.29,0.875,1.5,1.25,1.25,1.424,1101.25,1101.02
09/29/16,0.4,0.875,1.5,1.25,1.282,1.445,1098.32,1102.3
09/28/16,0.4,0.875,1.5,1.25,1.3,1.467,1096.8,1091.83
09/27/16,0.4,0.875,1.5,1.25,1.307,1.495,1097.57,1096.55
09/26/16,0.4,0.875,1.5,1.25,1.302,1.485,1107.95,1108.5
09/23/16,0.4,0.875,1.5,1.25,1.302,1.502,1102.45,1103.95
09/22/16,0.4,0.875,1.5,1.25,1.292,1.515,1102.95,1103.23
09/21/16,0.4,0.875,1.5,1.25,1.322,1.585,1120.2,1102.71
09/20/16,0.4,0.875,1.5,1.25,1.327,1.565,1120.23,1116.65
09/19/16,0.4,0.875,1.5,1.25,1.348,1.591,1118.05,1119.05
09/16/16,0.4,0.875,1.5,1.25,1.35,1.565,1119.18,1124.8
09/15/16,0.4,0.875,1.5,1.25,1.35,1.565,1119.18,1124.05
09/14/16,0.4,0.875,1.5,1.25,1.35,1.565,1119.18,1125.28
09/13/16,0.4,0.875,1.5,1.25,1.35,1.565,1119.18,1127.35
09/12/16,0.4,0.875,1.5,1.25,1.35,1.562,1113.05,1107.68
09/09/16,0.4,0.75,1.5,1.25,1.325,1.508,1099.8,1108.15
09/08/16,0.4,0.75,1.5,1.25,1.287,1.462,1092.55,1097.3
09/07/16,0.4,0.75,1.5,1.25,1.272,1.462,1091.38,1089.52
09/06/16,0.4,0.75,1.5,1.25,1.3,1.51,1105.25,1094.07
09/05/16,0.4,0.75,1.5,1.25,1.302,1.505,1105.15,1105.38
09/02/16,0.4,0.75,1.5,1.25,1.32,1.522,1117.15,1114.65
09/01/16,0.4,0.75,1.5,1.25,1.33,1.525,1122,1117.41
08/31/16,0.3,0.75,1.5,1.25,1.315,1.483,1114.8,1115.1
08/30/16,0.4,0.75,1.5,1.25,1.292,1.465,1119.88,1119.1
08/29/16,0.4,0.75,1.5,1.25,1.273,1.447,1124.95,1118.75
08/26/16,0.4,0.75,1.5,1.25,1.24,1.415,1113.7,1121.49
08/25/16,0.4,0.75,1.5,1.25,1.232,1.415,1115.85,1115.05
08/24/16,0.4,0.75,1.5,1.25,1.23,1.425,1122,1120.07
08/23/16,0.4,0.75,1.5,1.25,1.227,1.425,1115.88,1120.03
08/22/16,0.4,0.75,1.5,1.25,1.231,1.437,1126.25,1123.6
08/19/16,0.4,0.75,1.5,1.25,1.227,1.425,1117.55,1115.43
08/18/16,0.4,0.75,1.5,1.25,1.226,1.415,1107.2,1108.05
08/17/16,0.4,0.75,1.5,1.25,1.232,1.432,1108.85,1107.75
08/16/16,0.4,0.75,1.5,1.25,1.217,1.392,1092.35,1095.85
08/15/16,0.4,0.75,1.5,1.25,1.221,1.398,1103.2,1098.4
08/12/16,0.4,0.75,1.5,1.25,1.221,1.398,1103.2,1104.25
08/11/16,0.4,0.75,1.5,1.25,1.225,1.4,1099.72,1098.15
08/10/16,0.4,0.75,1.5,1.25,1.212,1.392,1094.38,1097.22
08/09/16,0.4,0.75,1.625,1.25,1.237,1.422,1106.25,1103.45
08/08/16,0.4,0.75,1.625,1.25,1.248,1.435,1108.3,1107.65
08/05/16,0.4,0.75,1.625,1.25,1.225,1.392,1110.72,1115.13
08/04/16,0.4,0.75,1.625,1.25,1.235,1.415,1114.05,1114.34
08/03/16,0.4,0.75,1.625,1.25,1.247,1.426,1117.45,1117.2
08/02/16,0.4,0.75,1.625,1.25,1.222,1.39,1110.35,1112.45
08/01/16,0.4,0.75,1.625,1.25,1.21,1.367,1108.18,1109.78
07/29/16,0.3,0.75,1.625,1.25,1.215,1.382,1120.38,1113.2
07/28/16,0.4,0.75,1.625,1.25,1.202,1.355,1124.45,1125.1
07/27/16,0.4,0.75,1.625,1.25,1.22,1.4,1134.18,1131.6
07/26/16,0.4,0.75,1.625,1.25,1.218,1.409,1134.95,1138.95
07/25/16,0.4,0.75,1.625,1.25,1.223,1.425,1136.77,1143.68
07/22/16,0.4,0.75,1.625,1.25,1.222,1.415,1134.45,1136.25
07/21/16,0.4,0.75,1.625,1.25,1.23,1.44,1136.13,1139.47
07/20/16,0.4,0.75,1.625,1.25,1.22,1.42,1140.45,1144.41
07/19/16,0.4,0.75,1.625,1.25,1.22,1.42,1135.55,1142.85
07/18/16,0.4,0.75,1.625,1.25,1.227,1.414,1136.47,1136.7
07/15/16,0.4,0.75,1.625,1.25,1.219,1.39,1133.27,1141.81
07/14/16,0.4,0.75,1.625,1.25,1.205,1.377,1138.28,1133.51
07/13/16,0.4,0.75,1.625,1.25,1.21,1.395,1146.4,1147.38
07/12/16,0.4,0.75,1.625,1.25,1.217,1.387,1148.05,1145.55
07/11/16,0.4,0.75,1.625,1.25,1.212,1.38,1147.23,1152.85
07/08/16,0.4,0.875,1.625,1.25,1.216,1.387,1161.77,1151.27
07/07/16,0.4,0.875,1.625,1.25,1.21,1.38,1154.55,1160
07/06/16,0.4,0.875,1.625,1.25,1.2,1.38,1165.65,1161.37
07/05/16,0.4,0.875,1.625,1.25,1.213,1.422,1155.4,1160.55
07/04/16,0.41,0.875,1.625,1.25,1.22,1.415,1146.73,1149.5
07/01/16,0.41,0.875,1.625,1.25,1.205,1.398,1145.05,1152.52
06/30/16,0.3,0.875,1.625,1.25,1.247,1.465,1151.77,1154.39
06/29/16,0.41,0.875,1.625,1.25,1.239,1.455,1160.1,1155.5
06/28/16,0.41,0.875,1.625,1.25,1.247,1.482,1171.25,1168.92
06/27/16,0.41,0.875,1.625,1.25,1.239,1.483,1182.32,1182.51
06/24/16,0.4,0.875,1.625,1.25,1.253,1.5,1179.32,1174.55
06/23/16,0.39,0.875,1.625,1.25,1.332,1.625,1150.3,1143.67
06/22/16,0.38,0.875,1.625,1.25,1.352,1.635,1154.55,1152.08
06/21/16,0.38,0.875,1.625,1.25,1.342,1.615,1157.2,1156.55
06/20/16,0.38,0.875,1.625,1.25,1.357,1.64,1160.77,1163.23
06/17/16,0.38,0.875,1.625,1.25,1.332,1.597,1173.45,1172.8
06/16/16,0.38,0.875,1.625,1.25,1.317,1.575,1171.35,1175.2
06/15/16,0.37,0.875,1.625,1.25,1.334,1.62,1173.25,1172.09
06/14/16,0.37,0.875,1.625,1.25,1.336,1.632,1173.23,1178.6
06/13/16,0.37,0.875,1.625,1.25,1.31,1.615,1173.6,1174.56
06/10/16,0.37,0.875,1.625,1.25,1.322,1.652,1165.45,1173.2
06/09/16,0.37,0.875,1.625,1.25,1.342,1.652,1155.9,1162.3
06/08/16,0.37,0.875,1.625,1.5,1.375,1.695,1156.75,1157.45
06/07/16,0.37,0.875,1.625,1.5,1.402,1.715,1162.65,1159.84
06/06/16,0.37,0.875,1.625,1.5,1.42,1.737,1183.65,1165.95
06/03/16,0.37,0.875,1.625,1.5,1.42,1.737,1183.65,1166.4
06/02/16,0.37,0.875,1.625,1.5,1.44,1.762,1186.57,1189.65
06/01/16,0.37,0.875,1.625,1.5,1.435,1.755,1193.02,1195.05
05/31/16,0.29,0.875,1.625,1.5,1.495,1.81,1191.73,1193.55
05/30/16,0.37,0.875,1.625,1.5,1.5,1.812,1191.75,1194.02
05/27/16,0.37,0.875,1.625,1.5,1.465,1.775,1179.3,1189.65
05/26/16,0.37,0.875,1.625,1.5,1.467,1.79,1180.45,1182.55
05/25/16,0.37,0.875,1.625,1.5,1.46,1.787,1182.68,1184.93
05/24/16,0.37,0.875,1.625,1.5,1.442,1.767,1192.7,1191.85
05/23/16,0.37,0.875,1.625,1.5,1.467,1.797,1182.9,1187.35
05/20/16,0.37,0.875,1.625,1.5,1.47,1.8,1190.15,1189.25
05/19/16,0.37,0.875,1.625,1.5,1.49,1.827,1191.8,1190.88
05/18/16,0.37,0.875,1.625,1.5,1.472,1.797,1182.85,1194.49
05/17/16,0.37,0.875,1.625,1.5,1.455,1.79,1173.75,1181.05
05/16/16,0.37,0.875,1.625,1.5,1.445,1.772,1179.6,1182.57
05/13/16,0.37,0.875,1.625,1.5,1.442,1.765,1171.45,1180.81
05/12/16,0.37,0.875,1.625,1.5,1.422,1.762,1162.45,1173.45
05/11/16,0.37,0.875,1.625,1.5,1.418,1.765,1167.68,1169.15
05/10/16,0.37,0.875,1.625,1.5,1.409,1.769,1172.8,1174.18
05/09/16,0.37,0.875,1.625,1.5,1.412,1.767,1165.8,1179.98
05/06/16,0.37,0.875,1.625,1.5,1.432,1.774,1154.4,1172.15
05/05/16,0.37,0.875,1.625,1.5,1.432,1.774,1154.45,1171.95
05/04/16,0.37,0.875,1.625,1.5,1.432,1.774,1154.45,1170.4
05/03/16,0.37,0.875,1.625,1.5,1.445,1.795,1140.25,1155.85
05/02/16,0.37,0.875,1.625,1.5,1.46,1.807,1137.65,1141.35
04/29/16,0.3,0.875,1.625,1.5,1.452,1.795,1139.45,1147.95
04/28/16,0.37,0.875,1.625,1.5,1.45,1.8,1138.1,1141.65
04/27/16,0.37,0.875,1.625,1.5,1.455,1.81,1148.3,1153.2
04/26/16,0.37,0.875,1.625,1.5,1.45,1.812,1150.95,1152.65
04/25/16,0.37,0.875,1.625,1.5,1.455,1.832,1147.95,1155.83
04/22/16,0.37,0.875,1.625,1.5,1.472,1.83,1143.15,1154.43
04/21/16,0.37,0.875,1.625,1.5,1.482,1.825,1132.95,1145.32
04/20/16,0.37,0.875,1.625,1.5,1.47,1.8,1135.25,1138.16
04/19/16,0.37,0.875,1.625,1.5,1.5,1.837,1136.25,1133.81
04/18/16,0.37,0.875,1.625,1.5,1.512,1.847,1150.45,1149.09
04/15/16,0.37,0.875,1.625,1.5,1.492,1.838,1146.15,1151.45
04/14/16,0.37,0.875,1.625,1.5,1.502,1.842,1156.5,1158.68
04/13/16,0.37,0.875,1.625,1.5,1.462,1.787,1145.85,1151.1
04/12/16,0.37,0.875,1.625,1.5,1.462,1.787,1145.9,1148.55
04/11/16,0.37,1,1.625,1.5,1.466,1.792,1146.5,1147.94
04/08/16,0.37,1,1.625,1.5,1.46,1.795,1153.8,1156
04/07/16,0.37,1,1.625,1.5,1.467,1.801,1151.3,1165.65
04/06/16,0.37,1,1.625,1.5,1.46,1.787,1156.15,1160.25
04/05/16,0.37,1,1.625,1.5,1.452,1.786,1155.15,1165.75
04/04/16,0.37,1,1.625,1.5,1.441,1.765,1146.15,1157.65
04/01/16,0.37,1,1.625,1.5,1.447,1.795,1154.05,1152.53
03/31/16,0.25,1,1.625,1.5,1.446,1.795,1143.5,1150.18
03/30/16,0.37,1,1.625,1.5,1.45,1.782,1151.1,1148.44
03/29/16,0.37,1,1.625,1.5,1.45,1.795,1163.8,1160.5
03/28/16,0.37,1,1.625,1.5,1.476,1.832,1166.05,1170
03/25/16,0.37,1,1.625,1.5,1.487,1.832,1169.1,1173.02
03/24/16,0.37,1,1.625,1.5,1.497,1.85,1166.25,1173.1
03/23/16,0.37,1,1.625,1.5,1.51,1.867,1161.1,1172.91
03/22/16,0.37,1,1.625,1.5,1.512,1.846,1153.9,1161.68
03/21/16,0.37,1,1.625,1.5,1.497,1.83,1163.5,1165.65
03/18/16,0.37,1,1.625,1.5,1.499,1.832,1162.4,1168.96
03/17/16,0.37,1,1.625,1.5,1.515,1.857,1173.25,1160.24
03/16/16,0.37,1,1.625,1.5,1.545,1.91,1193.25,1184.1
03/15/16,0.37,1,1.625,1.5,1.532,1.904,1187.65,1200.4
03/14/16,0.36,1,1.625,1.5,1.53,1.915,1186.25,1194.4
03/11/16,0.36,1,1.625,1.5,1.547,1.922,1193.15,1192.05
03/10/16,0.36,1,1.625,1.5,1.5,1.86,1203.5,1208.73
03/09/16,0.36,1,1.625,1.5,1.47,1.85,1216.25,1214.56
03/08/16,0.36,1,1.625,1.5,1.48,1.842,1206.65,1214.52
03/07/16,0.36,0.75,1.625,1.5,1.5,1.865,1201.5,1204.03
03/04/16,0.36,0.75,1.625,1.5,1.52,1.877,1203.3,1203.32
03/03/16,0.37,0.75,1.625,1.5,1.505,1.875,1214.65,1216.57
03/02/16,0.37,0.75,1.625,1.5,1.465,1.827,1227.5,1230.2
03/01/16,0.36,0.75,1.625,1.5,1.455,1.787,1236.7,1234.2
02/29/16,0.29,0.75,1.625,1.5,1.455,1.787,1236.7,1243.7
02/26/16,0.37,0.75,1.625,1.5,1.452,1.775,1238.1,1246.93
02/25/16,0.37,0.75,1.625,1.5,1.462,1.797,1238.65,1240
02/24/16,0.38,0.75,1.625,1.5,1.467,1.815,1234.3,1238.02
02/23/16,0.38,0.75,1.625,1.5,1.48,1.83,1231.2,1236.11
02/22/16,0.38,0.75,1.625,1.5,1.48,1.83,1234.45,1228.63
02/19/16,0.38,0.75,1.625,1.5,1.467,1.816,1233.7,1237.6
02/18/16,0.38,0.75,1.625,1.5,1.45,1.804,1227.35,1234.18
02/17/16,0.37,0.75,1.625,1.5,1.435,1.78,1227.3,1228
02/16/16,0.38,0.75,1.625,1.5,1.43,1.778,1216.6,1222.5
02/15/16,0.38,0.75,1.625,1.5,1.482,1.827,1208.05,1214.78
02/12/16,0.38,0.75,1.625,1.5,1.475,1.797,1211.55,1211.57
02/11/16,0.38,0.75,1.625,1.5,1.455,1.767,1202.6,1204.95
02/10/16,0.38,0.75,1.625,1.5,1.505,1.88,1197.45,1194.21
02/09/16,0.38,0.75,2.25,1.5,1.505,1.88,1197.45,1204.04
02/08/16,0.38,1.125,2.25,1.5,1.505,1.88,1197.45,1208.8
02/05/16,0.38,1.125,2.25,1.5,1.505,1.88,1197.5,1211.7
02/04/16,0.38,1.125,2.25,1.5,1.492,1.86,1202.1,1197.88
02/03/16,0.38,1.125,2.25,1.5,1.495,1.864,1219.3,1206.45
02/02/16,0.38,1.125,2.25,1.5,1.515,1.916,1207.5,1217.57
02/01/16,0.38,1.125,2.25,1.5,1.525,1.92,1200.45,1206.96
01/29/16,0.29,1.125,2.25,1.5,1.565,1.98,1199.2,1211.16
01/28/16,0.38,1.125,2.25,1.5,1.617,2.017,1208.55,1211.77
01/27/16,0.38,1.125,2.25,1.5,1.602,2.015,1202.1,1213.1
01/26/16,0.38,1.125,2.25,1.5,1.595,1.987,1204.2,1204.91
01/25/16,0.38,1.125,2.25,1.5,1.62,2.022,1194.2,1204.1
01/22/16,0.38,1.125,2.25,1.5,1.62,2.035,1200.2,1203.01
01/21/16,0.37,1.125,2.25,1.5,1.607,1.995,1213.75,1209.7
01/20/16,0.37,1.125,2.25,1.5,1.617,1.998,1213.85,1214.7
01/19/16,0.36,1.125,2.25,1.5,1.642,2.067,1205.95,1212.56
01/18/16,0.36,1.125,2.25,1.5,1.645,2.04,1210.9,1216.58
01/15/16,0.36,1.125,2.25,1.5,1.647,2.02,1213.25,1218.9
01/14/16,0.36,1.125,2.25,1.5,1.648,2.03,1213.35,1213.6
01/13/16,0.36,1.125,2.25,1.5,1.632,2.022,1203.9,1208.82
01/12/16,0.36,1.125,2.25,1.5,1.635,2.037,1210.25,1215.38
01/11/16,0.36,1.25,2.25,1.5,1.635,2.025,1209.7,1209.72
01/08/16,0.36,1.25,2.25,1.5,1.665,2.057,1198.05,1212.45
01/07/16,0.36,1.25,2.25,1.5,1.64,2.016,1200.65,1201.85
01/06/16,0.36,1.25,2.25,1.5,1.637,2.031,1197.7,1204.66
01/05/16,0.36,1.25,2.25,1.5,1.64,2.057,1188.1,1193.79
01/04/16,0.36,1.25,2.25,1.5,1.632,2.037,1187.65,1193.9
01/01/16,0.2,1.25,2.25,1.5,1.66,2.085,1172.45,1181.15
12/31/15,0.2,1.25,2.25,1.5,1.66,2.085,1172.45,1178.9
12/30/15,0.35,1.25,2.25,1.5,1.66,2.085,1172.65,1182.21
12/29/15,0.36,1.25,2.25,1.5,1.657,2.075,1169.65,1175.47
12/28/15,0.36,1.25,2.25,1.5,1.677,2.097,1165.4,1173.2
12/25/15,0.36,1.25,2.25,1.5,1.664,2.097,1167.85,1174.84
12/24/15,0.36,1.25,2.25,1.5,1.664,2.097,1167.75,1172.83
12/23/15,0.36,1.25,2.25,1.5,1.667,2.112,1173.2,1178.73
12/22/15,0.36,1.25,2.25,1.5,1.675,2.112,1173.2,1175.78
12/21/15,0.36,1.25,2.25,1.5,1.66,2.1,1177.75,1178.8
12/18/15,0.37,1.25,2.25,1.5,1.692,2.122,1183.1,1186.52
12/17/15,0.37,1.25,2.25,1.5,1.727,2.16,1180.05,1189.68
12/16/15,0.15,1.25,2.25,1.5,1.748,2.215,1176.25,1177.24
12/15/15,0.15,1.25,2.25,1.5,1.73,2.197,1183.45,1186.11
12/14/15,0.15,1.25,2.25,1.5,1.732,2.22,1184.75,1189.9
12/11/15,0.14,1.25,2.25,1.5,1.745,2.243,1179.55,1191.99
12/10/15,0.14,1.25,2.25,1.5,1.745,2.22,1181.45,1184.4
12/09/15,0.14,1.25,2.25,1.5,1.761,2.207,1179.2,1186.03
12/08/15,0.13,1.25,2.25,1.5,1.762,2.226,1178.6,1185.45
12/07/15,0.13,1.25,2.25,1.5,1.787,2.3,1168.1,1181.59
12/04/15,0.13,1.25,2.25,1.5,1.783,2.3,1156.6,1168.85
12/03/15,0.13,1.25,2.25,1.5,1.754,2.265,1164.5,1159.5
12/02/15,0.13,1.25,2.25,1.5,1.761,2.256,1164.35,1168.36
12/01/15,0.13,1.25,2.25,1.5,1.77,2.275,1158.05,1161.75
11/30/15,0.08,1.25,2.25,1.5,1.785,2.247,1157.85,1163.25
11/27/15,0.12,1.25,2.25,1.5,1.797,2.267,1152.82,1162.04
11/26/15,0.12,1.25,2.25,1.5,1.78,2.237,1147.25,1154.2
11/25/15,0.12,1.25,2.25,1.5,1.767,2.247,1143.35,1150.55
11/24/15,0.12,1.25,2.25,1.5,1.77,2.275,1153.75,1155.54
11/23/15,0.12,1.25,2.25,1.5,1.76,2.29,1158.6,1164.66
11/20/15,0.12,1.25,2.25,1.5,1.764,2.267,1154.4,1160.26
11/19/15,0.12,1.25,2.25,1.5,1.732,2.257,1161.7,1162.1
11/18/15,0.12,1.25,2.25,1.5,1.752,2.29,1172.25,1175.76
11/17/15,0.13,1.25,2.25,1.5,1.756,2.302,1170.35,1175.66
11/16/15,0.13,1.25,2.25,1.5,1.75,2.285,1173.85,1174.24
11/13/15,0.12,1.25,2.25,1.5,1.777,2.33,1163.8,1175.78
11/12/15,0.12,1.25,2.25,1.5,1.79,2.33,1158.3,1165.1
11/11/15,0.12,1.25,2.25,1.5,1.8,2.313,1154.8,1161.23
11/10/15,0.12,1.25,2.25,1.5,1.78,2.27,1156.85,1163.22
11/09/15,0.12,1.25,2,1.5,1.802,2.302,1157.35,1163.9
11/06/15,0.12,0.875,2,1.5,1.73,2.21,1142,1158.58
11/05/15,0.12,0.875,2,1.5,1.692,2.155,1138.4,1144.05
11/04/15,0.12,0.875,2,1.5,1.677,2.162,1131.95,1141.3
11/03/15,0.12,0.875,2,1.5,1.662,2.152,1133,1137.66
11/02/15,0.12,0.875,2,1.5,1.657,2.122,1136.95,1142.65
10/30/15,0.07,0.875,2,1.5,1.652,2.112,1140.2,1147.92
10/29/15,0.12,0.875,2,1.5,1.64,2.055,1142.2,1147.52
10/28/15,0.12,0.875,2,1.5,1.625,2.036,1130.9,1150.85
10/27/15,0.12,0.875,2,1.5,1.63,2.062,1130.9,1141.87
10/26/15,0.12,0.875,2,1.5,1.64,2.095,1133.8,1135.31
10/23/15,0.12,0.875,2,1.5,1.647,2.102,1124.85,1141.35
10/22/15,0.12,0.875,2,1.5,1.655,2.12,1138.55,1135.2
10/21/15,0.13,0.875,2,1.5,1.647,2.108,1132.38,1145.71
10/20/15,0.13,0.875,2,1.5,1.64,2.1,1130.85,1137.29
10/19/15,0.13,0.875,2,1.5,1.622,2.077,1121.2,1137.22
10/16/15,0.13,0.875,2,1.5,1.62,2.062,1129.4,1136.45
10/15/15,0.13,0.875,2,1.5,1.622,2.06,1130.3,1128.8
10/14/15,0.13,0.875,2,1.5,1.655,2.12,1146.95,1142.85
10/13/15,0.13,0.875,2,1.5,1.637,2.122,1149.7,1155.79
10/12/15,0.13,0.875,2,1.5,1.646,2.15,1143.7,1150.34
10/09/15,0.13,0.875,2,1.5,1.615,2.09,1159,1153.18
10/08/15,0.13,0.875,2,1.5,1.615,2.09,1158.7,1158.95
10/07/15,0.13,0.875,2,1.5,1.615,2.087,1161.65,1164.47
10/06/15,0.13,0.875,2,1.5,1.59,2.045,1166.05,1166.8
10/05/15,0.13,1,2,1.5,1.576,2.04,1172.25,1166.44
10/02/15,0.13,1,2,1.5,1.582,2.082,1179.7,1178.6
10/01/15,0.13,1,2,1.5,1.592,2.107,1176.25,1184.4
09/30/15,0.07,1,2,1.5,1.565,2.065,1185.45,1190.38
09/29/15,0.13,1,2,1.5,1.614,2.132,1194.75,1201.45
09/28/15,0.13,1,2,1.5,1.614,2.132,1194.75,1201.55
09/25/15,0.13,1,2,1.5,1.614,2.132,1194.6,1197.48
09/24/15,0.14,1,2,1.5,1.625,2.157,1192.6,1196.2
09/23/15,0.14,1,2,1.5,1.617,2.136,1191.1,1199.55
09/22/15,0.14,1,2,1.5,1.625,2.147,1179.2,1189.8
09/21/15,0.14,1,2,1.5,1.62,2.157,1174.7,1183.68
09/18/15,0.14,1,2,1.5,1.632,2.192,1162.8,1177.45
09/17/15,0.14,1,2,1.5,1.682,2.27,1165.95,1172.1
09/16/15,0.14,1,2,1.5,1.67,2.277,1176,1175.05
09/15/15,0.14,1,2,1.5,1.653,2.256,1186.4,1183.55
09/14/15,0.14,1,2,1.5,1.667,2.27,1183.2,1187.5
09/11/15,0.14,1,2,1.5,1.657,2.233,1184.5,1187.35
09/10/15,0.14,1,2,1.5,1.65,2.223,1194.3,1187.86
09/09/15,0.14,1,2,1.5,1.678,2.251,1189.5,1197.1
09/08/15,0.14,1,2,1.5,1.668,2.229,1200.57,1200
09/07/15,0.14,1,2,1.5,1.652,2.222,1203.8,1208.9
09/04/15,0.14,1,2,1.5,1.643,2.238,1193.25,1206.49
09/03/15,0.14,1,2,1.5,1.672,2.28,1190.3,1196.4
09/02/15,0.14,1,2,1.5,1.697,2.264,1180.75,1189.04
09/01/15,0.14,1,2,1.5,1.724,2.303,1171.75,1185.79
08/31/15,0.08,1,2,1.5,1.735,2.295,1182.65,1188.25
08/28/15,0.14,1,2,1.5,1.718,2.287,1173.75,1184.7
08/27/15,0.14,1,2,1.5,1.706,2.253,1185.2,1179.13
08/26/15,0.14,1,2,1.5,1.717,2.247,1185.9,1189
08/25/15,0.15,1,2,1.5,1.707,2.22,1195.45,1196.85
08/24/15,0.15,1,2,1.5,1.692,2.188,1198.95,1196.2
08/21/15,0.15,1,2,1.5,1.707,2.252,1194.8,1201.97
08/20/15,0.15,1,2,1.5,1.712,2.275,1185.15,1189.8
08/19/15,0.15,1,2,1.5,1.73,2.307,1185.25,1189.65
08/18/15,0.15,1,2,1.5,1.715,2.272,1185.1,1191.54
